zipcode,City,Name,Pop under 18yr(%),Median Age,Population_y,White(%),Black or African American(%),American Indian and Alaska Native(%),Asian(%),Native Hawaiian and Other Pacific Islander(%),Some other race(%),Hispanic or Latino(%),No schooling completed(%),Regular high school diploma(%),Median Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Home Median value (dollars),Land Area (square meters),Land Area (square miles),Lat,Lng
90250,Hawthorne,ZCTA5 90250,25.926610592476198,33.2,97371.0,33.696891271528486,22.188331227983692,0.4467449240533629,7.556664715366998,0.7784658676608025,26.183360548828706,54.90649166589642,2.702036540653788,14.192110587341201,49417.0,23118.0,16.30567622803504,4.8494931755861606,466200.0,17339239,6.695,33.914775,-118.348083
90254,Hermosa Beach,ZCTA5 90254,17.832911392405062,39.5,19750.0,85.76202531645569,1.1949367088607594,1.0025316455696203,6.030379746835443,0.0,1.3721518987341772,9.017721518987342,0.23291139240506328,5.660759493670886,124849.0,88305.0,4.703797468354431,2.3797468354430378,1220500.0,3695157,1.4269999999999998,33.864259000000004,-118.399303
90255,Huntington Park,ZCTA5 90255,27.545084351367073,31.4,75636.0,62.95811518324607,1.0629858797398064,0.5328150616108731,0.7245227140515098,0.21153947855518537,33.41927124649638,96.74361415199111,3.2154000740388176,12.27854460838754,40325.0,13886.0,25.928129462160875,4.246655031995346,357800.0,9630267,3.718,33.979248,-118.21743799999999
90260,Lawndale,ZCTA5 90260,22.72140169596226,36.1,35614.0,44.81945302409165,9.65912281686977,0.3959117201100691,11.548829112146908,1.1034986241365754,24.24046723198742,58.15128881900376,2.7124164654349414,14.23597461672376,58792.0,23261.0,14.659965182231707,3.6502499017240413,450200.0,6941333,2.68,33.88856,-118.35181299999999
90262,Lynwood,ZCTA5 90262,29.49120691105938,29.3,71306.0,57.50287493338569,8.216699856954534,0.7657139651642219,1.061621742910835,0.33657756710515246,30.66361876980899,87.99259529352369,2.929627240344431,14.226011836311109,45897.0,14528.0,21.85510335736123,4.181976271281519,345000.0,12517561,4.833,33.923533,-118.200705
90263,Malibu,ZCTA5 90263,2.569593147751606,19.7,1868.0,51.820128479657384,5.5139186295503215,0.4817987152034261,29.443254817987153,0.0,4.9785867237687365,18.79014989293362,0.0,0.10706638115631692,-666666666.0,13605.0,0.0,6.1563169164882225,-666666666.0,585122,0.226,34.039034,-118.70799199999999
90265,Malibu,ZCTA5 90265,16.63999116949059,49.4,18119.0,86.51691594458855,1.9813455488713505,0.3587394447817209,5.011314090181577,0.03863347866880071,1.1479662233015067,9.18924885479331,0.3642585131629781,6.385562117114631,137672.0,103495.0,7.9640156741542025,2.825763011203709,1692300.0,279139912,107.777,34.066117,-118.84634199999999
90266,Manhattan Beach,ZCTA5 90266,25.02661213513362,43.7,35698.0,79.79718751750798,0.5714605860272284,0.19889069415653537,10.6392514986834,0.0,2.6332007395372288,8.555101126113508,0.2633200739537229,4.72575494425458,148899.0,89867.0,3.823743627093955,2.5911815787999326,1694900.0,10194996,3.9360000000000004,33.889151,-118.40212700000001
90270,Maywood,ZCTA5 90270,30.760589919194114,29.0,27597.0,78.62811175127732,0.5435373410153278,0.16668478457803385,0.18117911367177592,0.0,19.886219516614126,97.70264883864188,3.391673007935645,14.139218030945393,37553.0,13319.0,25.781787875493713,4.464253360872559,350800.0,3267822,1.262,33.987728999999995,-118.18659699999999
90272,Pacific Palisades,ZCTA5 90272,25.10577048894317,47.6,22927.0,87.87892005059537,0.4623369825969381,0.09159506258995943,5.56112880010468,0.00872333929428185,0.32712522353556944,5.56112880010468,0.32712522353556944,2.564661752518864,180962.0,124168.0,4.182841191608148,1.8493479303877525,2000001.0,59133973,22.831999999999997,34.092566999999995,-118.53436299999998
90274,Palos Verdes Peninsula,ZCTA5 90274,22.479703633640735,50.7,25374.0,68.5465437061559,1.2611334436825097,0.09064396626468038,23.831481043587925,0.03941042011507843,1.6158272247182155,9.017104122329943,0.4059273271853078,5.351935051627651,158497.0,81257.0,4.748955623866951,1.6434145187987703,1455300.0,31003154,11.97,33.7801,-118.37241200000001
90275,Rancho Palos Verdes,ZCTA5 90275,21.717598460310754,49.4,42606.0,60.226259212317515,1.9574707787635544,0.1478664976763836,28.75886025442426,0.6900436558231235,2.194526592498709,10.658123269023143,0.54217715814674,5.825470590996574,124384.0,60938.0,4.471201239262076,1.837769328263625,1051900.0,35023143,13.523,33.753134,-118.36797299999999
90277,Redondo Beach,ZCTA5 90277,18.64440753679629,43.2,34922.0,79.8951950060134,2.2450031498768683,0.3035335891415154,9.074508905560965,0.03149876868449688,3.5106809461084705,13.638966840387148,0.3608040776587824,6.820915182406506,101532.0,63222.0,5.489376324380047,2.46835805509421,956400.0,9277121,3.582,33.830006,-118.387124
90278,Redondo Beach,ZCTA5 90278,23.203783571848657,39.6,40808.0,67.99892178004313,3.487061360517546,0.3528719858851206,14.435894922564204,0.1249754950009802,5.942462262301509,18.25867476965301,0.6910409723583611,8.243481670260733,107242.0,51917.0,4.8495393060184275,3.232209370711625,767100.0,9332861,3.603,33.873215,-118.37036100000002
90280,South Gate,ZCTA5 90280,27.27834835464263,31.6,95420.0,60.61098302242716,0.9306225110039824,0.5093271850765039,0.6088870257807587,0.14357577027876756,35.18025571159086,95.24627960595264,3.4217145252567596,14.138545378327395,47281.0,15898.0,19.231817229092435,5.452735275623559,351000.0,18920076,7.305,33.944159,-118.192761
90290,Topanga,ZCTA5 90290,23.27616380819041,45.9,5714.0,89.51697584879244,1.5400770038501925,0.4200210010500525,4.252712635631782,0.0,1.2600630031501574,4.427721386069304,0.0,6.230311515575779,103553.0,56822.0,6.300315015750788,4.217710885544277,931800.0,51929074,20.05,34.107752000000005,-118.61621799999999
90291,Venice,ZCTA5 90291,13.584836216415164,38.4,27170.0,82.84873021715127,5.752668384247332,0.7471475892528524,3.3198380566801617,0.05520794994479205,3.658446816341553,19.197644460802355,1.0820758189179243,6.783216783216783,88078.0,71411.0,11.074714758925285,4.987118145012881,1324200.0,6470938,2.498,33.993396000000004,-118.465193
90292,Marina Del Rey,ZCTA5 90292,9.387316374059477,39.8,22328.0,76.20924399856682,7.676460050161232,0.0,8.554281619491222,0.4344321031888212,3.9501970619849516,7.457004657828735,0.5329630956646363,5.472948763883912,103948.0,77900.0,11.286277319957005,3.372447151558581,860200.0,5272860,2.036,33.976463,-118.45526699999999
90293,Playa Del Rey,ZCTA5 90293,8.674188998589562,38.5,12762.0,69.54239147469049,5.555555555555555,0.5093245572794233,12.976022566995768,0.0,5.367497257483153,13.446168312176775,0.4152954082432221,6.550697382855351,100042.0,75278.0,5.665256229431123,3.4085566525622943,688400.0,7403879,2.859,33.947305,-118.43984099999999
90301,Inglewood,ZCTA5 90301,24.449597526520602,33.7,37518.0,29.457860227090997,30.822538514846208,1.2553974092435631,1.5166053627592089,0.17058478596940135,32.28050535742843,62.404712404712406,1.9057519057519057,12.676581907351139,42100.0,18999.0,20.286262593954902,5.863852017698171,354400.0,6416791,2.478,33.956526000000004,-118.358654
90302,Inglewood,ZCTA5 90302,26.097371487763823,34.0,30892.0,29.091674219862746,46.189952091156286,0.9614139583063577,1.4210798912339764,0.11329794121455393,17.92373430014243,45.36773274634209,1.7803962190858476,10.501100608571798,43788.0,22542.0,20.600802796840608,7.7722387673184,379900.0,4903589,1.893,33.975332,-118.35525200000001
90303,Inglewood,ZCTA5 90303,26.14972828291021,31.9,24658.0,25.967231730067322,34.75545461919052,0.4217698110146808,1.1923108119068861,0.0,34.362073160840296,60.280639143482844,2.2021250709708817,14.636223537999838,44470.0,18870.0,23.225727958471897,5.341065779868602,390800.0,5767483,2.227,33.939766,-118.33108500000002
90304,Inglewood,ZCTA5 90304,28.52295947873694,29.2,25937.0,44.673632262790605,3.377414504375988,0.9985734664764622,2.706558198712264,0.0,46.030766858156305,91.35597794656283,3.2964490881751938,12.433974630836257,41054.0,14737.0,27.300767243705902,4.9003354281528315,373200.0,4057536,1.567,33.937886,-118.35855900000001
90305,Inglewood,ZCTA5 90305,18.99319378451265,43.1,15574.0,12.38602799537691,76.8074996789521,0.0,0.9888275330679337,0.46872993450622835,7.197893925773726,17.522794400924617,1.335559265442404,12.533710029536406,68760.0,35079.0,12.23192500321048,3.640683189931938,422100.0,5986291,2.311,33.958890000000004,-118.330548
90401,Santa Monica,ZCTA5 90401,6.7869071476285905,36.3,7485.0,77.32798931195725,6.733466933867735,0.4141616566466266,9.098196392785571,0.280561122244489,1.4161656646626586,13.507014028056112,0.2939211756847027,7.027388109552438,71154.0,71115.0,13.800935203740815,4.916499665998664,949100.0,2197991,0.8490000000000001,34.013666,-118.49375
90402,Santa Monica,ZCTA5 90402,20.237993322489512,49.3,11681.0,86.21693348172245,1.044431127471963,0.0,8.244157178323773,0.0,0.7704819792825957,7.293896070541906,0.27394914818936733,4.537282766886396,140179.0,114433.0,6.780241417686842,4.032189024912251,2000001.0,5189908,2.004,34.034665999999994,-118.50403899999999
90403,Santa Monica,ZCTA5 90403,12.631238895170409,39.8,24764.0,81.5942497173316,2.1563560006460993,0.9005007268615732,9.291713778064933,0.18171539331287354,1.300274592149895,9.776288160232596,0.032304958811177516,4.906315619447585,92096.0,71028.0,9.223065740591181,4.373283799063156,1018300.0,3697304,1.4280000000000002,34.030755,-118.492101
90404,Santa Monica,ZCTA5 90404,16.740458691224653,37.9,22586.0,65.69999114495705,8.053661560258567,0.10626051536349951,12.29079961037811,0.11954307978393695,8.071371646152484,28.16346409280085,1.8418489329673249,8.987868591162668,73601.0,45565.0,12.574160984680775,5.202337731337997,790000.0,5161108,1.993,34.026607,-118.47363999999999
90405,Santa Monica,ZCTA5 90405,15.689807454513337,41.7,28305.0,77.58346581875993,3.4587528705175763,0.25790496378731675,9.3764352587882,0.0,3.048931284225402,15.795795795795796,0.7277866101395514,4.826002473061297,88445.0,65836.0,10.291467938526763,3.6954601660484014,1197900.0,6852898,2.6460000000000004,34.011312,-118.46976200000002
90501,Torrance,ZCTA5 90501,24.088541666666668,36.1,43008.0,37.562779017857146,6.752232142857143,0.5324590773809523,24.879092261904763,0.6440662202380952,22.27725074404762,42.250279017857146,1.7717633928571428,11.056082589285714,64995.0,28321.0,15.983072916666666,4.182942708333333,577100.0,14565698,5.624,33.833744,-118.314022
90502,Torrance,ZCTA5 90502,18.317601332593004,43.2,18010.0,32.870627429205996,7.462520821765685,0.3553581343697946,34.26985008328706,0.2498611882287618,20.05552470849528,40.52748473070516,3.331482509716824,14.963908939478067,68676.0,28733.0,9.422543031649084,3.5702387562465296,405000.0,5789197,2.235,33.833181,-118.29206200000002
90503,Torrance,ZCTA5 90503,20.867053297757394,40.3,45349.0,46.72208868993803,2.0617874705065162,0.32635780281814375,40.62052084941234,0.8467661910957243,3.1797834571875896,10.96385807845818,1.0805089417627731,10.765397252420119,84615.0,40259.0,7.788484861849214,2.628503384859644,704600.0,13720274,5.297000000000001,33.839463,-118.353699
90504,Torrance,ZCTA5 90504,19.855185207348452,40.9,33422.0,40.31775477230567,3.524624498833104,0.8108431572018431,38.9803123690982,0.28424391119621806,7.722458261025672,24.92669499132308,1.0322542038178446,12.530668421997486,79352.0,35553.0,9.849799533241578,4.000359044940458,581400.0,11527765,4.4510000000000005,33.867257,-118.330794
90505,Torrance,ZCTA5 90505,21.72447013487476,43.2,37368.0,53.75187326054378,1.873260543780775,0.19535431385142368,35.313637336758724,0.25690430314707774,2.919610361806894,12.612395632626846,0.3371868978805395,9.275315778205952,91569.0,46691.0,4.554699207878398,2.2586169985013917,809200.0,15005482,5.794,33.807882,-118.34795700000001
90601,Whittier,ZCTA5 90601,22.163115356355622,38.8,34025.0,51.16825863335782,1.4489346069066862,0.7259368111682586,6.7538574577516535,0.0,36.74063188831742,72.36443791329904,1.4959588537839823,15.997060984570169,69740.0,31195.0,10.471711976487876,2.9066862601028656,475200.0,29388776,11.347000000000001,34.007844,-118.03036499999999
90602,Whittier,ZCTA5 90602,24.89237972962767,32.4,26482.0,48.65946680764293,1.8994033683256553,0.23412128993278453,3.9649573295068348,0.13971754399214562,43.406842383505776,76.50101956045616,2.6961709840646475,16.588626236689073,48427.0,21818.0,17.66860509024998,3.0473529189638247,490300.0,9610613,3.7110000000000003,33.972782,-118.022066
90603,Whittier,ZCTA5 90603,23.046818379475287,40.4,20697.0,66.60385563125091,1.2175677634439774,0.14011692515823548,4.928250471082766,0.1546117794849495,22.447697733971108,53.73725660723776,0.43967724791032514,14.72677199594144,95354.0,33952.0,5.624003478765038,2.401314200125622,531300.0,8467454,3.2689999999999997,33.945555,-117.990719
90604,Whittier,ZCTA5 90604,23.343566438637627,35.8,41369.0,54.46348715221543,0.8218714496362011,0.517295559476903,5.653992119703159,0.08702168290265658,34.28412579467717,68.4957335202688,1.348836084991177,16.541371558413303,66974.0,24707.0,10.52478909328241,3.2584785709105852,449500.0,11036444,4.261,33.927690999999996,-118.013828
90605,Whittier,ZCTA5 90605,26.92620402697403,33.7,41818.0,52.24783586015592,0.9804390453871539,1.0665263762016357,4.605672198574776,0.07891338657994165,38.206035678415994,77.06011765268545,2.431967095509111,18.111817877469033,66963.0,23945.0,14.572672055095891,2.783490363001578,423300.0,14638170,5.652,33.950295000000004,-118.02435200000001
90606,Whittier,ZCTA5 90606,22.117242860210435,37.3,32599.0,45.98300561366913,1.070584987269548,2.052210190496641,2.046075032976472,0.16564925304457193,45.06579956440382,87.23887235804779,2.3405625939445995,19.834964262707445,66566.0,23052.0,9.386791005859076,2.8405779318384,398400.0,9797756,3.783,33.977272,-118.066363
90638,La Mirada,ZCTA5 90638,19.394742655180032,38.8,49797.0,53.55543506636946,2.2832700765106333,0.6004377773761471,19.1095849147539,0.09438319577484587,17.92678273791594,41.8177801875615,1.3796011807940238,14.231781030985802,86141.0,30777.0,6.893989597766934,3.265256943189349,479000.0,20381096,7.869,33.902045,-118.00896100000001
90640,Montebello,ZCTA5 90640,22.25754166207689,36.8,63547.0,59.44104363699309,1.5500338332258015,0.7994083119580783,13.13988071820857,0.10700741183690811,22.306324452767242,77.673218247911,2.5886351834075567,18.144050859993392,50326.0,22313.0,13.613545879427825,3.8066313122570694,441800.0,21990675,8.491,34.015444,-118.11101200000002
90650,Norwalk,ZCTA5 90650,24.381602195406188,34.9,106404.0,48.658885004323146,4.021465358445171,0.6578700048870343,13.605691515356565,0.22085635878350438,29.960339836848238,70.37893312281493,3.293109281605955,15.941130032705537,63669.0,21066.0,13.670538701552573,3.2733731814593434,375400.0,25408338,9.81,33.906956,-118.08263999999998
90660,Pico Rivera,ZCTA5 90660,23.344428046597795,36.3,63694.0,55.76349420667567,0.9859641410493925,0.9325839168524508,3.149433227619556,0.07850032970138475,37.157346060853456,89.49822589254875,3.2797437749238547,18.88089929977706,61524.0,21055.0,10.552014318460138,3.377084183753572,380200.0,20071548,7.75,33.989523999999996,-118.08929499999999
90670,Santa Fe Springs,ZCTA5 90670,22.6895805792573,37.2,16642.0,53.64739814926091,4.2302607859632255,1.5202499699555343,5.077514721788247,0.0,31.48660016824901,79.16115851460161,4.02595841845932,18.699675519769258,66509.0,24827.0,12.744862396346592,2.0069703160677803,408400.0,21918047,8.463,33.933565,-118.062611
90701,Artesia,ZCTA5 90701,20.683538315988645,39.0,16912.0,36.654446546830656,4.097682119205298,0.5085146641438032,36.790444654683064,0.1596499526963103,17.058893093661304,37.12748344370861,1.566934720908231,16.236991485335857,62863.0,22833.0,11.42384105960265,2.2764900662251657,438800.0,4221722,1.63,33.8676,-118.08061200000002
90703,Cerritos,ZCTA5 90703,19.315211195628674,45.1,50877.0,22.589775340527154,7.142716748235942,0.29482870452267235,60.35143581579103,0.42258780981583033,5.014053501582247,13.831397291506967,0.9945554965898147,9.526898205475952,98175.0,37619.0,5.788470232128467,3.2018397311162214,637300.0,22732228,8.777000000000001,33.867743,-118.06947199999999
90704,Avalon,ZCTA5 90704,30.532994923857867,34.7,3940.0,70.68527918781726,0.38071065989847713,0.25380710659898476,0.050761421319796954,0.025380710659898477,18.730964467005077,66.37055837563452,0.9644670050761421,19.314720812182742,63021.0,30825.0,14.34010152284264,1.16751269035533,656300.0,193702934,74.789,33.399248,-118.435601
90706,Bellflower,ZCTA5 90706,25.96593536453784,34.1,77852.0,32.14946308380003,13.267481888711915,0.443148538252068,13.383085855212455,0.4174587679186148,36.02990289266814,55.072445152340336,2.0628885577762937,15.614242408672867,52944.0,22780.0,14.707393515901968,3.48995529979962,398000.0,15823887,6.11,33.887821,-118.12725
90710,Harbor City,ZCTA5 90710,23.17647469215474,36.6,28667.0,37.71932884501343,13.513796351205219,0.5546447134335647,20.37185614120766,1.608120835804235,19.597446541319286,44.93668678271183,1.5174242159974884,14.263787630376392,57968.0,24964.0,17.48700596504692,4.848780828129906,444000.0,6097006,2.354,33.799904,-118.29866100000001
90712,Lakewood,ZCTA5 90712,22.344380540815354,38.7,31471.0,51.58399796638175,9.437259699405802,0.6164405325537796,16.64389437895205,1.8779193543262052,13.46318833211528,32.67134822535032,1.1026023958565028,14.063741222077468,83627.0,32656.0,5.948333386292142,2.7294969972355503,475200.0,11092566,4.283,33.849034,-118.147902
90713,Lakewood,ZCTA5 90713,21.98983648494486,39.1,28927.0,63.14170152452726,4.84668302969544,0.17630587340546894,12.500432122238738,1.8563971376222905,10.996646731427386,28.253880457703875,0.9921526601445017,13.257510284509282,94110.0,34990.0,4.497528260794414,2.7897811732983024,506800.0,8790088,3.3939999999999997,33.847989,-118.112601
90715,Lakewood,ZCTA5 90715,22.089302417171268,36.2,20313.0,34.47053610988037,8.349332939496874,0.8270565647614828,28.912519076453503,0.4726037512922759,22.54713730123566,41.08698862797223,2.776547038842121,13.803967902328559,69905.0,26219.0,11.9923201890415,3.096539162112933,411500.0,4404197,1.7,33.841027000000004,-118.07914099999999
90716,Hawaiian Gardens,ZCTA5 90716,29.016586855437573,30.8,14409.0,30.72385314733847,5.482684433340274,0.25678395447289887,10.465681171490042,0.14574224443056424,50.53091817613991,76.78534249427442,2.547019224096051,17.190644735928934,38500.0,14295.0,26.164202928725103,4.455548615448678,311400.0,2411805,0.9309999999999999,33.830482,-118.073451
90717,Lomita,ZCTA5 90717,19.66421343146274,40.4,21740.0,58.482060717571294,4.323827046918123,0.7773689052437902,16.471941122355105,0.22079116835326587,11.269549218031278,32.29070837166513,1.4305427782888684,14.51241950321987,61077.0,33095.0,12.516099356025759,3.8776448942042316,558800.0,5131145,1.9809999999999999,33.793803999999994,-118.317172
90723,Paramount,ZCTA5 90723,29.074881861141403,30.8,55020.0,54.01126862958924,9.056706652126499,0.8560523446019629,3.2006543075245366,0.9796437659033079,29.238458742275537,81.47764449291166,3.6223191566703017,13.974918211559434,49064.0,16601.0,20.172664485641587,3.435114503816794,304400.0,12133139,4.685,33.898883000000005,-118.166629
90731,San Pedro,ZCTA5 90731,24.153166421207658,36.2,61789.0,56.73016232662772,7.049798507825018,0.6004304973377138,5.055916101571477,0.3333926750716147,21.649484536082475,55.772062988557835,1.4242017187525289,12.64140866497273,49464.0,27417.0,19.872469209729886,4.8924565861237435,508200.0,23718472,9.158,33.736323999999996,-118.279183
90732,San Pedro,ZCTA5 90732,19.577829346661908,45.7,22408.0,69.90806854694752,4.159228846840414,0.1561942163513031,10.91128168511246,0.30346304891110315,6.6181720813995,30.08300606926098,0.8389860764012853,12.861478043555874,89440.0,44696.0,5.868439842913245,4.217243841485184,558700.0,8874359,3.426,33.74212,-118.312878
90744,Wilmington,ZCTA5 90744,30.43730956867856,30.2,56779.0,53.31900878846052,2.1011289385160006,5.609468289332324,2.7985698937987635,0.23424153296112998,32.358794624773246,89.37459271913912,3.4044276933373254,13.772697652301026,43284.0,16215.0,25.507670089293576,3.6509977280332517,353800.0,21596228,8.338,33.779284000000004,-118.261723
90745,Carson,ZCTA5 90745,21.443925968646777,38.3,57219.0,31.152239640678797,7.831314773064891,0.9384994494835631,37.30753770600675,2.2911969800241176,16.12925776402943,43.59391111344134,2.7123857459934637,13.848546811373843,73053.0,24729.0,10.844299970289589,4.837553959349167,380400.0,21495792,8.3,33.822725,-118.264109
90746,Carson,ZCTA5 90746,19.801132131684792,41.3,26852.0,17.47355876657232,60.99359451809921,0.5697899597795323,7.586027111574557,0.42454938179651425,5.15045434232087,18.51631163414271,2.282883956502309,12.274690898257113,81988.0,30941.0,8.81126173096976,4.964248473111873,430400.0,15106968,5.832999999999999,33.859171,-118.25227199999999
90755,Signal Hill,ZCTA5 90755,21.552542958293756,35.4,11581.0,53.75183490199465,10.67265348415508,0.20723598998359383,25.921768413781194,0.6303428028667645,4.878680597530438,28.65901044814783,4.196528797167775,8.436231758915465,75828.0,36207.0,12.356445902771782,3.661169156376824,444300.0,5643682,2.1790000000000003,33.803430999999996,-118.16977
90802,Long Beach,ZCTA5 90802,15.338338388107195,36.3,40226.0,57.45537711927609,16.176105006712078,1.4965445234425496,9.178143489285537,0.8278228011733705,10.120320190921294,36.190523541987766,2.2348729677323123,10.391289215929996,51302.0,35996.0,21.11569631581564,4.0620494207726345,356400.0,16799407,6.486000000000001,33.745762,-118.20804199999999
90803,Long Beach,ZCTA5 90803,11.701332669074604,43.8,32116.0,80.7915057915058,4.131896873832358,0.36119068377132896,7.862124797608669,0.27400672561962885,2.4629468177855274,16.057416863868475,1.622244364179848,7.114833727736953,83861.0,64467.0,8.44438908955038,4.23776310873085,790900.0,10445017,4.033,33.756289,-118.13063600000001
90804,Long Beach,ZCTA5 90804,22.24238657551274,31.2,40225.0,58.90118085767558,11.912989434431324,1.006836544437539,15.16469857054071,0.2858918582970789,8.641392169049098,45.108763206960845,7.515226848974518,10.443753884400248,47437.0,24806.0,23.346177750155377,3.835922933499068,435700.0,5475897,2.114,33.781686,-118.14836499999998
90805,Long Beach,ZCTA5 90805,29.739041730422926,30.6,96069.0,29.071812967762753,19.541163122339153,0.7702796948026939,10.526808856134654,1.4895543827873716,34.438788787225846,58.9034964452633,2.95412672141898,13.938939720409289,47981.0,18614.0,21.921743746682072,5.937399161019684,345200.0,19081709,7.367000000000001,33.864616999999996,-118.180567
90806,Long Beach,ZCTA5 90806,26.87439829055815,33.2,42587.0,44.54645783924672,15.744241200366309,1.7117899828586187,20.520346584638506,1.0543123488388475,13.243478056683964,52.44558198511283,9.615610397539156,11.77824218658276,50615.0,19808.0,22.856740319815906,3.531594148449057,408900.0,8914727,3.4419999999999997,33.805401,-118.187701
90807,Long Beach,ZCTA5 90807,21.561969439728355,40.2,32395.0,49.918197252662445,15.348047538200339,0.42599166538045996,15.829603333847816,0.5895971600555642,11.637598394814015,26.911560425991667,1.2594536193857078,10.365797190924525,75057.0,39844.0,7.152338323815403,3.0467664763080724,559100.0,15119876,5.837999999999999,33.827740000000006,-118.17482
90808,Long Beach,ZCTA5 90808,20.864187907605164,43.0,38487.0,72.25037025489127,5.976043858965365,1.086081014368488,9.670797931769169,0.4676903889625068,4.596357211525969,23.94314963494167,0.8938082989061241,10.749084106321614,102563.0,46047.0,5.6044898277340405,1.9097357549302363,601200.0,17796361,6.871,33.823943,-118.11133500000001
90810,Long Beach,ZCTA5 90810,25.863447599886506,33.3,38769.0,39.71729990456292,12.73440119683252,0.9517913797105935,22.907477623874744,4.392684877092522,14.07567902189894,50.981454254688025,3.657561453738812,14.73342103226805,56061.0,18685.0,18.4864195620212,4.862132115865769,360800.0,17343011,6.696000000000001,33.819841,-118.222378
90813,Long Beach,ZCTA5 90813,31.78961188151309,28.3,60935.0,50.61951259538853,11.743661278411421,3.0294576187741034,13.60137851809305,0.35611717403790927,16.387954377615493,65.92106342824322,7.03700664642652,10.061540986296874,34257.0,14084.0,31.825715926807252,5.274472798884057,339400.0,8312275,3.2089999999999996,33.782259,-118.196793
90814,Long Beach,ZCTA5 90814,15.174690508940852,38.6,18175.0,70.43191196698763,9.54057771664374,0.671251719394773,8.066024759284732,0.07152682255845942,5.3149931224209075,24.18707015130674,2.4319119669876206,9.958734525447042,64623.0,42969.0,14.97111416781293,3.2297111416781292,647700.0,3508044,1.354,33.771615999999995,-118.143627
90815,Long Beach,ZCTA5 90815,19.17292301593201,38.4,40359.0,72.69010629599346,5.676552937386952,0.646695904259273,12.567209296563345,0.1437102009465051,3.1492356103966896,19.40583265194876,1.219058945960009,7.619118412250056,84714.0,39219.0,11.323372729750488,3.171535469164251,588900.0,18441616,7.12,33.794348,-118.116391
90822,Long Beach,ZCTA5 90822,0.0,62.5,143.0,43.35664335664335,12.587412587412587,0.0,12.587412587412587,0.0,2.797202797202797,9.79020979020979,0.0,10.48951048951049,-666666666.0,24363.0,0.0,0.0,-666666666.0,420822,0.162,33.778436,-118.118648
91001,Altadena,ZCTA5 91001,19.795885738648476,43.9,37528.0,49.373800895331485,26.167128544020464,0.42101897250053294,5.350671498614368,0.15188659134512897,12.995629929652527,29.695160946493285,1.0925175868684716,10.23768919206992,91090.0,43263.0,10.117778725218503,3.1123427840545728,649700.0,21382414,8.256,34.194489000000004,-118.138263
91006,Arcadia,ZCTA5 91006,21.759036144578314,43.2,33200.0,30.099397590361445,0.9728915662650602,0.22590361445783133,59.397590361445786,0.3132530120481928,5.015060240963855,13.466867469879517,1.8855421686746987,9.397590361445783,99360.0,42897.0,8.22289156626506,2.7228915662650603,901300.0,16363627,6.318,34.136258000000005,-118.02670400000001
91007,Arcadia,ZCTA5 91007,20.333556480484326,45.2,34357.0,27.14730622580551,1.6328550222662048,0.381290566696743,61.80690980004075,0.08149722036266263,6.3334982681840675,11.610443286666472,2.7592630322787204,12.63497977122566,79964.0,38155.0,9.450766947055913,2.5613412113979686,959600.0,14397336,5.559,34.128284,-118.04773200000001
91008,Duarte,ZCTA5 91008,12.34256926952141,52.7,1191.0,56.25524769101595,2.1830394626364398,1.0915197313182199,37.11167086481948,0.0,1.2594458438287153,9.907640638119227,1.7632241813602014,11.335012594458439,112813.0,70964.0,7.64063811922754,2.1830394626364398,1615400.0,5242977,2.024,34.153159,-117.968818
91010,Duarte,ZCTA5 91010,20.662478583666477,39.3,26265.0,55.19131924614506,7.90405482581382,0.5406434418427565,15.945174186179326,0.05711022272986865,15.377879307062631,54.106225014277555,2.4519322292023604,15.248429468874928,68599.0,28598.0,13.20388349514563,4.770607272035027,412000.0,18233890,7.04,34.141586,-117.957627
91011,La Canada Flintridge,ZCTA5 91011,25.318308210156594,43.5,20499.0,62.71525440265379,0.19025318308210157,0.0,30.11366408117469,0.0,1.8683838236011512,8.678472120591248,0.26342748426752527,3.770915654422167,160288.0,77981.0,2.9659983413825066,1.4683643104541686,1282200.0,30699213,11.853,34.222119,-118.20530600000001
91016,Monrovia,ZCTA5 91016,21.705186489895986,39.4,42013.0,67.09113845714421,4.898483802632518,0.535548520695975,13.67909932639897,0.19755789874562635,9.275700378454287,42.18694213695761,1.1734463142360698,12.748435008211745,71341.0,34909.0,7.9594411253659585,4.627139218813224,583900.0,21986338,8.488999999999999,34.1528,-118.000482
91020,Montrose,ZCTA5 91020,20.40696994503567,41.4,8551.0,63.267454098935794,1.9062098000233891,0.5028651619693603,21.775230967138345,0.24558531165945505,7.3324757338323,29.002455853116594,1.1928429423459244,11.20336802713133,69150.0,32618.0,14.18547538299614,3.2978598994269674,517600.0,1947729,0.752,34.211344,-118.230655
91024,Sierra Madre,ZCTA5 91024,19.808335593526806,46.6,11061.0,79.94756351143658,1.3741976313172408,0.29834553837808514,11.120151885001356,0.23506012114637012,2.2873157942319864,16.246270680770273,0.08136696501220504,8.597775969623,98547.0,55040.0,5.098996474098183,3.3631678871711417,889300.0,7646967,2.9530000000000003,34.168771,-118.05021599999999
