Name,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate
ZCTA5 52566,52566,177.0,50.0,53125.0,22056.0,1.694915254237288,0.0
ZCTA5 52567,52567,749.0,55.1,57375.0,33856.0,8.277703604806408,2.403204272363151
ZCTA5 52569,52569,618.0,54.4,42417.0,28579.0,8.89967637540453,7.281553398058253
ZCTA5 52570,52570,974.0,34.2,47426.0,18237.0,7.494866529774128,0.9240246406570842
ZCTA5 52571,52571,1594.0,44.1,46150.0,24869.0,5.395232120451694,3.0112923462986196
ZCTA5 52572,52572,1182.0,34.8,36094.0,19210.0,28.59560067681895,4.737732656514383
ZCTA5 52573,52573,172.0,36.5,106818.0,71580.0,0.0,11.046511627906977
ZCTA5 52574,52574,817.0,44.7,39750.0,23763.0,17.258261933904528,1.1015911872705018
ZCTA5 52576,52576,511.0,56.9,31979.0,25461.0,5.283757338551859,2.3483365949119372
ZCTA5 52577,52577,15335.0,39.1,48228.0,26316.0,15.474404955983045,2.9409846755787417
ZCTA5 52580,52580,559.0,38.1,53705.0,24890.0,12.522361359570661,0.5366726296958855
ZCTA5 52581,52581,277.0,61.0,43125.0,22474.0,2.1660649819494586,1.0830324909747293
ZCTA5 52583,52583,244.0,54.7,26500.0,20707.0,6.967213114754099,1.2295081967213115
ZCTA5 52584,52584,425.0,29.3,53438.0,28601.0,17.41176470588235,3.0588235294117645
ZCTA5 52585,52585,1007.0,46.2,60750.0,29772.0,3.0784508440913605,2.8798411122144985
ZCTA5 52586,52586,369.0,58.0,47906.0,29376.0,8.94308943089431,1.3550135501355014
ZCTA5 52588,52588,0.0,-666666666.0,-666666666.0,-666666666.0,,
ZCTA5 52590,52590,1170.0,33.8,36750.0,17380.0,21.965811965811966,0.17094017094017094
ZCTA5 52591,52591,3204.0,44.3,51750.0,28168.0,8.333333333333334,1.3108614232209739
ZCTA5 52593,52593,156.0,52.3,70179.0,26686.0,3.8461538461538463,0.0
ZCTA5 52594,52594,298.0,49.2,53214.0,29567.0,16.44295302013423,3.3557046979865772
ZCTA5 52595,52595,441.0,25.5,37857.0,14401.0,22.675736961451246,4.988662131519274
ZCTA5 52601,52601,29175.0,43.0,45589.0,27715.0,17.329905741216795,2.9991431019708656
ZCTA5 52619,52619,610.0,37.7,60625.0,23332.0,11.967213114754099,0.819672131147541
ZCTA5 52620,52620,891.0,41.3,49688.0,20798.0,16.161616161616163,0.8978675645342312
ZCTA5 52621,52621,618.0,54.1,56083.0,30914.0,12.297734627831716,3.72168284789644
ZCTA5 52623,52623,2103.0,37.7,54191.0,24301.0,4.56490727532097,1.1887779362815025
ZCTA5 52624,52624,252.0,35.1,40147.0,26324.0,21.825396825396826,6.746031746031746
ZCTA5 52625,52625,2658.0,42.8,54324.0,26047.0,7.900677200902934,1.7682468021068471
ZCTA5 52626,52626,1340.0,43.3,38971.0,20906.0,13.432835820895523,2.1641791044776117
ZCTA5 52627,52627,12810.0,44.0,47363.0,24479.0,14.527712724434036,4.23887587822014
ZCTA5 52630,52630,428.0,47.7,45250.0,27676.0,16.822429906542055,1.4018691588785046
ZCTA5 52632,52632,12800.0,40.2,40899.0,21394.0,23.59375,4.5625
ZCTA5 52635,52635,766.0,49.1,40400.0,30426.0,22.45430809399478,3.7859007832898173
ZCTA5 52637,52637,2541.0,36.3,61620.0,26240.0,5.312868949232586,0.747737111373475
ZCTA5 52638,52638,581.0,38.9,62609.0,23725.0,6.368330464716007,2.4096385542168677
ZCTA5 52639,52639,2056.0,47.1,60222.0,25207.0,8.560311284046692,3.3560311284046693
ZCTA5 52640,52640,1536.0,40.2,61354.0,29875.0,6.640625,0.8463541666666666
ZCTA5 52641,52641,12008.0,39.2,51480.0,26984.0,11.492338441039307,2.0569620253164556
ZCTA5 52644,52644,368.0,49.2,71875.0,34238.0,12.5,2.717391304347826
ZCTA5 52645,52645,3245.0,44.2,62238.0,27453.0,10.939907550077042,3.975346687211094
ZCTA5 52646,52646,350.0,39.4,46750.0,25710.0,15.714285714285714,0.5714285714285714
ZCTA5 52647,52647,168.0,35.5,59375.0,25292.0,1.1904761904761905,0.0
ZCTA5 52649,52649,935.0,45.1,48359.0,29605.0,12.192513368983958,5.026737967914438
ZCTA5 52650,52650,645.0,45.6,55125.0,25861.0,2.945736434108527,0.0
ZCTA5 52651,52651,771.0,37.4,42813.0,21721.0,19.974059662775616,4.669260700389105
ZCTA5 52653,52653,3312.0,43.8,59405.0,30684.0,10.326086956521738,2.9589371980676327
ZCTA5 52654,52654,1765.0,36.1,55625.0,23306.0,11.841359773371105,5.552407932011332
ZCTA5 52655,52655,4447.0,40.8,47896.0,25281.0,13.627164380481224,4.04767258826175
ZCTA5 52656,52656,2374.0,49.2,64298.0,35631.0,2.443133951137321,1.6427969671440608
ZCTA5 52657,52657,66.0,34.6,55417.0,22412.0,6.0606060606060606,0.0
ZCTA5 52658,52658,776.0,56.3,58325.0,30644.0,4.123711340206185,1.675257731958763
ZCTA5 52659,52659,1443.0,44.0,50500.0,26489.0,11.573111573111573,2.0097020097020097
ZCTA5 52660,52660,150.0,70.5,45313.0,23047.0,0.0,10.0
ZCTA5 52701,52701,93.0,37.5,57321.0,22098.0,0.0,0.0
ZCTA5 52720,52720,867.0,44.4,64174.0,30067.0,2.883506343713956,0.3460207612456747
ZCTA5 52721,52721,763.0,41.5,64083.0,36941.0,3.4076015727391873,0.6553079947575361
ZCTA5 52722,52722,36626.0,41.0,77221.0,40157.0,5.1302353519357835,1.8129197837601703
ZCTA5 52726,52726,5090.0,43.1,83846.0,36394.0,3.3202357563850686,1.0609037328094302
ZCTA5 52727,52727,353.0,43.2,64750.0,47655.0,2.54957507082153,2.8328611898016995
ZCTA5 52728,52728,1075.0,41.0,51667.0,24223.0,4.744186046511628,0.6511627906976745
ZCTA5 52729,52729,830.0,49.1,64135.0,29598.0,5.421686746987952,0.6024096385542169
ZCTA5 52730,52730,4868.0,43.7,50801.0,31169.0,11.503697617091207,1.8693508627773212
ZCTA5 52731,52731,730.0,50.0,60000.0,26771.0,6.8493150684931505,0.547945205479452
ZCTA5 52732,52732,27227.0,42.4,43761.0,26377.0,14.900650089984207,2.4644654203547947
ZCTA5 52737,52737,472.0,42.0,59519.0,21585.0,7.838983050847458,0.847457627118644
ZCTA5 52738,52738,3775.0,37.9,47656.0,22796.0,10.754966887417218,2.0927152317880795
ZCTA5 52739,52739,690.0,39.2,36563.0,18074.0,17.536231884057973,4.3478260869565215
ZCTA5 52742,52742,7822.0,39.0,62917.0,31196.0,10.905139350549732,2.0582971107133727
ZCTA5 52745,52745,469.0,54.6,55972.0,35880.0,7.462686567164179,0.21321961620469082
ZCTA5 52746,52746,944.0,47.9,73214.0,33248.0,3.1779661016949152,0.0
ZCTA5 52747,52747,1951.0,42.6,61638.0,30957.0,6.406970784213224,0.7175807278318811
ZCTA5 52748,52748,10218.0,35.1,66926.0,29348.0,6.811509101585438,3.611274221961245
ZCTA5 52749,52749,1221.0,32.1,78646.0,27268.0,5.814905814905815,1.556101556101556
ZCTA5 52750,52750,545.0,45.2,82500.0,32539.0,4.036697247706422,1.2844036697247707
ZCTA5 52751,52751,995.0,40.1,68281.0,26008.0,2.9145728643216082,1.2060301507537687
ZCTA5 52752,52752,485.0,46.5,53125.0,26428.0,12.577319587628866,4.123711340206185
ZCTA5 52753,52753,5511.0,41.1,88769.0,45534.0,3.901288332426057,3.139176193068409
ZCTA5 52754,52754,1384.0,49.9,61157.0,32542.0,4.046242774566474,0.21676300578034682
ZCTA5 52755,52755,2074.0,39.1,69728.0,29194.0,2.844744455159113,0.7714561234329798
ZCTA5 52756,52756,2162.0,45.7,89188.0,38646.0,2.6364477335800185,1.0638297872340425
ZCTA5 52757,52757,219.0,37.7,48125.0,22742.0,20.54794520547945,2.2831050228310503
ZCTA5 52758,52758,215.0,39.1,69286.0,26223.0,7.441860465116279,1.3953488372093024
ZCTA5 52760,52760,403.0,46.6,56875.0,29353.0,6.947890818858561,0.0
ZCTA5 52761,52761,30401.0,37.9,55714.0,28127.0,13.032466037301404,1.7894148218808592
ZCTA5 52765,52765,394.0,49.4,46094.0,30412.0,7.106598984771574,2.284263959390863
ZCTA5 52766,52766,865.0,52.4,57414.0,30842.0,2.4277456647398843,1.2716763005780347
ZCTA5 52767,52767,246.0,59.2,92115.0,46002.0,0.0,16.260162601626018
ZCTA5 52768,52768,1558.0,42.9,63125.0,29589.0,7.7663671373555845,1.925545571245186
ZCTA5 52769,52769,681.0,47.1,62000.0,28712.0,3.81791483113069,2.0558002936857562
ZCTA5 52772,52772,4979.0,40.8,61161.0,27767.0,3.9967865033139183,2.671219120305282
ZCTA5 52773,52773,2289.0,44.1,59402.0,31067.0,6.858890345128877,1.7911751856705984
ZCTA5 52774,52774,114.0,40.2,53750.0,27433.0,7.894736842105263,0.8771929824561403
ZCTA5 52776,52776,4807.0,35.0,58615.0,26797.0,1.9970875806116082,3.245267318493863
ZCTA5 52777,52777,1351.0,39.2,57500.0,24767.0,11.917098445595855,0.3700962250185048
ZCTA5 52778,52778,4479.0,39.0,57014.0,30039.0,6.184416164322394,0.42420183076579593
ZCTA5 52801,52801,1037.0,34.8,25263.0,25538.0,23.240115718418515,0.4821600771456123
ZCTA5 52802,52802,10574.0,37.2,37859.0,19882.0,23.415925855872896,3.2721770380177793
ZCTA5 52803,52803,22882.0,33.5,48909.0,26384.0,18.818285114937506,2.2157154094921774
ZCTA5 52804,52804,27373.0,38.1,50305.0,24660.0,14.236656559383334,2.2503927227560006
ZCTA5 52806,52806,28018.0,35.8,53086.0,25621.0,18.320365479334715,2.2735384395745593
ZCTA5 52807,52807,14824.0,39.2,58051.0,36258.0,7.514840798704803,0.883702104695089
ZCTA5 53001,53001,1954.0,44.9,72206.0,34313.0,2.0982599795291708,3.121801432958035
ZCTA5 53002,53002,2384.0,36.1,85478.0,34219.0,3.523489932885906,2.7684563758389262
ZCTA5 53003,53003,158.0,43.8,55500.0,27969.0,13.924050632911392,0.0
ZCTA5 53004,53004,3256.0,38.1,77989.0,32098.0,3.9926289926289926,1.5663390663390664
ZCTA5 53005,53005,19898.0,44.9,97202.0,47564.0,3.6737360538747614,1.507689214996482
ZCTA5 53006,53006,1723.0,43.2,74107.0,31958.0,3.946604759141033,2.1474172954149737
ZCTA5 53007,53007,1847.0,42.9,41925.0,27729.0,11.478072550081214,2.273957769355712
ZCTA5 53010,53010,7511.0,46.0,63509.0,30661.0,6.550392757289309,1.4512048994807616
ZCTA5 53011,53011,2341.0,45.7,72500.0,35652.0,6.5356685177274665,2.99017513882956
ZCTA5 53012,53012,18639.0,45.8,88844.0,46514.0,5.461666398411932,1.7704812489940447
ZCTA5 53013,53013,3342.0,41.9,68938.0,31815.0,3.859964093357271,1.7953321364452424
ZCTA5 53014,53014,8000.0,44.3,61834.0,30743.0,9.65,1.2375
ZCTA5 53015,53015,2598.0,41.7,67740.0,30579.0,3.733641262509623,1.4626635873749039
ZCTA5 53016,53016,377.0,42.2,51250.0,24007.0,6.896551724137931,1.3262599469496021
ZCTA5 53017,53017,5621.0,48.2,106577.0,50107.0,2.3127557374132715,2.5618217399039316
ZCTA5 53018,53018,7983.0,46.7,97482.0,50968.0,3.4824001002129523,2.5053238131028435
ZCTA5 53019,53019,1874.0,47.8,61053.0,30966.0,4.909284951974386,1.9743863393810033
ZCTA5 53020,53020,3720.0,50.3,63167.0,38183.0,5.456989247311828,1.6666666666666667
ZCTA5 53021,53021,5018.0,42.1,82750.0,36869.0,3.6867277799920286,2.2518931845356716
ZCTA5 53022,53022,19216.0,42.4,79230.0,40310.0,3.9342214820982515,1.7693588676103247
ZCTA5 53023,53023,2488.0,37.2,68750.0,20167.0,2.9340836012861735,0.24115755627009647
ZCTA5 53024,53024,16812.0,42.3,75592.0,39412.0,6.168213181061147,1.7071139662146086
ZCTA5 53027,53027,22578.0,42.0,68701.0,31799.0,6.710071751262291,1.4837452387279653
ZCTA5 53029,53029,20927.0,43.0,91435.0,48099.0,3.0343575285516318,1.490896927414345
ZCTA5 53031,53031,0.0,-666666666.0,-666666666.0,-666666666.0,,
ZCTA5 53032,53032,4843.0,39.1,62800.0,30929.0,7.639892628536032,2.7462316745818707
ZCTA5 53033,53033,5101.0,50.3,92620.0,48854.0,2.9209958831601646,2.411291903548324
ZCTA5 53034,53034,1697.0,42.0,62708.0,28111.0,6.776664702416029,1.8267530936947554
ZCTA5 53035,53035,2415.0,41.4,64414.0,29615.0,7.743271221532091,2.691511387163561
ZCTA5 53036,53036,3078.0,35.6,75179.0,31136.0,6.010396361273554,1.4294996751137101
ZCTA5 53037,53037,9529.0,39.7,74327.0,34962.0,8.185538881309686,2.0358904397103577
ZCTA5 53038,53038,4282.0,37.6,75000.0,32474.0,5.114432508173751,0.8640822045773003
ZCTA5 53039,53039,4595.0,44.9,57800.0,25610.0,10.076169749727965,2.9379760609358
ZCTA5 53040,53040,8005.0,41.6,70938.0,33448.0,4.846970643347907,1.2866958151155528
ZCTA5 53042,53042,6806.0,42.7,58583.0,28270.0,6.141639729650309,0.8374963267704966
ZCTA5 53044,53044,2381.0,45.2,79063.0,44384.0,3.1919361612767743,1.4699706005879882
ZCTA5 53045,53045,21292.0,47.1,100438.0,57585.0,3.7009205335337216,1.7236520758970506
ZCTA5 53046,53046,1132.0,46.3,56771.0,31889.0,6.5371024734982335,1.7667844522968197
ZCTA5 53047,53047,41.0,45.5,126250.0,104368.0,0.0,0.0
ZCTA5 53048,53048,3177.0,38.7,51725.0,27384.0,9.820585457979226,2.864337425243941
ZCTA5 53049,53049,2952.0,38.8,83191.0,31779.0,4.200542005420054,0.9823848238482384
ZCTA5 53050,53050,6808.0,44.5,54806.0,26203.0,5.376028202115158,2.0417156286721503
ZCTA5 53051,53051,36431.0,43.8,76944.0,40281.0,3.969147154895556,1.6716532623315308
ZCTA5 53057,53057,1621.0,48.6,67174.0,32634.0,2.8994447871684144,1.1721159777914867
ZCTA5 53058,53058,3519.0,45.0,92792.0,54398.0,5.285592497868713,0.8240977550440466
ZCTA5 53059,53059,1863.0,48.2,69886.0,34363.0,6.494900697799249,2.844873859366613
ZCTA5 53061,53061,5212.0,43.5,54509.0,27126.0,8.365310821181888,0.7290867229470452
ZCTA5 53063,53063,1664.0,44.7,67333.0,30840.0,5.288461538461538,1.9230769230769231
ZCTA5 53065,53065,2299.0,43.2,64342.0,31941.0,7.655502392344498,2.0008699434536754
ZCTA5 53066,53066,34677.0,42.3,86343.0,42878.0,5.418577154886524,1.9090463419557633
ZCTA5 53069,53069,731.0,55.1,115568.0,48335.0,1.7783857729138166,0.0
ZCTA5 53070,53070,5040.0,40.8,62956.0,28608.0,4.027777777777778,1.2698412698412698
ZCTA5 53072,53072,25102.0,43.9,82032.0,49282.0,2.8324436299896423,1.8843120070113935
ZCTA5 53073,53073,14567.0,44.8,60744.0,31953.0,6.164618658611931,1.7368023615020252
ZCTA5 53074,53074,13014.0,39.9,64446.0,30995.0,6.877209159366836,2.0670047641002
ZCTA5 53075,53075,3111.0,46.6,68304.0,32785.0,7.071681131468981,2.314368370298939
ZCTA5 53076,53076,3543.0,43.5,103000.0,42682.0,3.2458368614168784,1.2983347445667512
ZCTA5 53078,53078,1701.0,46.0,69934.0,34688.0,4.938271604938271,0.940623162845385
ZCTA5 53079,53079,1420.0,47.1,71797.0,31542.0,4.788732394366197,1.619718309859155
ZCTA5 53080,53080,5831.0,36.3,59545.0,30544.0,8.300463042359802,1.697821985937232
ZCTA5 53081,53081,42496.0,37.3,44181.0,22979.0,12.5,3.4167921686746987
ZCTA5 53083,53083,20344.0,41.5,67704.0,31984.0,5.082579630357845,1.8334644121116792
ZCTA5 53085,53085,11301.0,46.1,55579.0,32297.0,6.017166622422795,1.8936377311742323
ZCTA5 53086,53086,8391.0,39.7,78796.0,37751.0,4.898105112620665,2.6933619354069838
ZCTA5 53088,53088,434.0,35.1,57865.0,25878.0,12.442396313364055,3.686635944700461
ZCTA5 53089,53089,19341.0,40.5,87106.0,39703.0,3.629595160539786,1.3598055943332816
ZCTA5 53090,53090,21972.0,39.9,66385.0,30592.0,6.330784634989987,2.2983797560531585
ZCTA5 53091,53091,1829.0,47.2,62333.0,30182.0,2.5150355385456535,2.7884089666484417
ZCTA5 53092,53092,21212.0,49.5,96627.0,63352.0,5.383745049971714,1.1314350367716386
ZCTA5 53093,53093,2022.0,42.0,80938.0,33427.0,6.379821958456973,1.2858555885262117
ZCTA5 53094,53094,19139.0,36.7,49514.0,25055.0,13.083233188776843,2.7274152254558754
ZCTA5 53095,53095,27201.0,44.1,63157.0,35975.0,5.845373331862799,1.9153707584279989
ZCTA5 53097,53097,5757.0,44.4,107667.0,60436.0,3.508771929824561,1.3027618551328817
ZCTA5 53098,53098,11690.0,43.6,54760.0,27608.0,6.834901625320787,3.182207014542344
ZCTA5 53103,53103,3772.0,49.6,86809.0,44141.0,2.545068928950159,0.9544008483563097
ZCTA5 53104,53104,5186.0,49.2,71462.0,36122.0,3.162360200539915,2.371770150404936
ZCTA5 53105,53105,29215.0,43.8,66699.0,32616.0,7.215471504364197,1.9510525415026527
ZCTA5 53108,53108,3257.0,50.3,68673.0,32031.0,8.996008596868284,3.2852318084126497
ZCTA5 53110,53110,18683.0,42.5,49882.0,26046.0,12.417705935877535,2.553123160092062
ZCTA5 53114,53114,2948.0,37.1,63190.0,26410.0,9.294436906377205,4.715061058344641
ZCTA5 53115,53115,16180.0,40.4,53868.0,26769.0,8.028430160692213,2.793572311495674
ZCTA5 53118,53118,7367.0,48.1,79577.0,38145.0,4.506583412515271,1.9953848242160988
ZCTA5 53119,53119,5643.0,42.7,87553.0,37206.0,7.177033492822966,3.189792663476874
ZCTA5 53120,53120,9530.0,43.1,66815.0,32003.0,7.743966421825813,1.5424973767051418
ZCTA5 53121,53121,18597.0,39.7,65065.0,30472.0,6.791417970640426,2.1670161854062484
ZCTA5 53122,53122,6127.0,48.0,113750.0,63296.0,3.2805614493226702,1.158805288069202
ZCTA5 53125,53125,1837.0,58.1,78971.0,53641.0,4.899292324442025,1.8508437670114317
ZCTA5 53126,53126,7314.0,43.7,77393.0,34928.0,4.78534317746787,2.3653267705769756
ZCTA5 53128,53128,8973.0,38.1,56057.0,23288.0,13.340020060180542,5.371670567257327
ZCTA5 53129,53129,14248.0,43.8,64622.0,34507.0,6.435991016282987,2.6740595171252104
ZCTA5 53130,53130,7754.0,44.7,71393.0,40313.0,5.145731235491359,1.612071189063709
ZCTA5 53132,53132,35795.0,42.2,76548.0,37977.0,4.981142617684034,1.5002095264701774
ZCTA5 53137,53137,1637.0,45.8,75893.0,34079.0,7.269395235186316,2.565668906536347
ZCTA5 53139,53139,2699.0,41.7,78831.0,36096.0,4.890700259355317,1.667284179325676
ZCTA5 53140,53140,29355.0,32.8,38486.0,21895.0,22.80701754385965,5.573156191449497
ZCTA5 53142,53142,31700.0,39.1,66607.0,32067.0,8.738170347003155,3.952681388012618
ZCTA5 53143,53143,24311.0,34.6,45286.0,23290.0,24.988688248118137,4.664555139648718
ZCTA5 53144,53144,27268.0,35.0,55414.0,27310.0,14.79389760891888,4.701481590142292
ZCTA5 53146,53146,7930.0,46.5,83586.0,41348.0,2.799495586380832,1.6771752837326608
ZCTA5 53147,53147,16797.0,43.7,60943.0,35348.0,11.347264392451033,3.3041614574031075
ZCTA5 53149,53149,19627.0,43.4,86899.0,37193.0,4.386814082641259,1.6355021144341977
ZCTA5 53150,53150,25294.0,44.0,85744.0,39263.0,2.051870008697715,1.9925674072902664
ZCTA5 53151,53151,31719.0,47.6,76772.0,43166.0,4.221444560042877,1.3871811847788391
ZCTA5 53153,53153,2411.0,48.1,90250.0,41654.0,3.6084612194110326,1.6175860638739112
ZCTA5 53154,53154,35588.0,37.9,70530.0,36246.0,6.7635157918399464,2.2816679779701023
ZCTA5 53156,53156,2979.0,41.4,57989.0,28194.0,7.284323598522994,2.014098690835851
ZCTA5 53158,53158,16936.0,42.9,76851.0,37959.0,6.518658478979688,2.290977798771847
ZCTA5 53167,53167,781.0,24.8,51579.0,23383.0,20.6145966709347,2.3047375160051216
ZCTA5 53168,53168,8521.0,42.7,74088.0,34078.0,10.010562140593827,2.851777960333294
ZCTA5 53170,53170,2529.0,34.7,61228.0,28931.0,3.5982601818900752,4.824041122973507
ZCTA5 53172,53172,21185.0,40.5,51484.0,26579.0,16.16237904177484,3.327826292187869
ZCTA5 53177,53177,8378.0,41.7,64920.0,25516.0,6.170923848173788,1.3487705896395321
ZCTA5 53178,53178,2810.0,49.2,60298.0,29565.0,7.935943060498221,1.4590747330960854
ZCTA5 53179,53179,6930.0,35.1,68199.0,28934.0,6.984126984126984,3.6507936507936507
ZCTA5 53181,53181,7450.0,41.2,65168.0,34917.0,9.033557046979865,4.026845637583893
ZCTA5 53182,53182,9606.0,43.0,66572.0,31510.0,11.930043722673329,2.6754112013325004
ZCTA5 53183,53183,2797.0,44.1,99095.0,48037.0,4.8623525205577405,2.288165892027172
ZCTA5 53184,53184,4317.0,38.9,51377.0,24120.0,15.7516794069956,3.6136205698401667
ZCTA5 53185,53185,18935.0,43.3,86729.0,38224.0,4.441510430419857,1.9804594665962503
ZCTA5 53186,53186,33793.0,35.1,57423.0,30109.0,11.706566448672802,2.5478649424437014
ZCTA5 53188,53188,35524.0,40.2,66359.0,35172.0,8.104380137371917,1.7537439477536314
ZCTA5 53189,53189,26093.0,39.7,87062.0,38219.0,5.277277430728548,2.36461886329667
ZCTA5 53190,53190,19401.0,22.4,43339.0,19747.0,24.720375238389774,4.437915571362301
ZCTA5 53191,53191,2798.0,47.9,63190.0,34973.0,5.682630450321659,3.073624017155111
ZCTA5 53192,53192,50.0,-666666666.0,-666666666.0,,0.0,0.0
ZCTA5 53195,53195,108.0,57.4,52125.0,26704.0,34.25925925925926,0.0
ZCTA5 53202,53202,24641.0,30.6,52441.0,53995.0,15.774522137900247,2.029138427823546
ZCTA5 53203,53203,1403.0,28.7,66161.0,64960.0,16.892373485388454,2.209550962223806
ZCTA5 53204,53204,38892.0,28.9,28218.0,14430.0,41.54324796873393,4.167952278103466
ZCTA5 53205,53205,9646.0,28.0,23125.0,12359.0,44.11154882852996,8.055152394775035
ZCTA5 53206,53206,23827.0,30.7,22877.0,12529.0,41.96080077223318,7.692953372224787
ZCTA5 53207,53207,37208.0,36.7,58646.0,30868.0,13.419157170500968,3.5637497312405935
ZCTA5 53208,53208,30354.0,31.0,31592.0,20378.0,30.822955788363974,4.493641694669566
ZCTA5 53209,53209,45583.0,33.9,33395.0,20313.0,27.957791281837526,5.785051444617511
ZCTA5 53210,53210,26837.0,30.2,34516.0,17842.0,29.831948429407163,5.771882103066662
ZCTA5 53211,53211,35747.0,28.2,60195.0,38702.0,19.72752958290206,2.352644977200884
ZCTA5 53212,53212,31408.0,30.4,33597.0,21992.0,31.909067753438613,5.419001528273052
ZCTA5 53213,53213,27197.0,35.8,73308.0,42017.0,7.949406184505644,1.3677979188881126
ZCTA5 53214,53214,35248.0,36.1,44343.0,25282.0,15.859055832955061,3.6257376305038584
ZCTA5 53215,53215,62134.0,30.2,35803.0,14963.0,30.501818650014485,3.886760871664467
ZCTA5 53216,53216,33707.0,35.2,34977.0,19293.0,26.789687601981782,5.7970154567300565
ZCTA5 53217,53217,29418.0,43.3,100262.0,57193.0,4.714800462301992,1.1693520973553606
ZCTA5 53218,53218,42430.0,28.9,37692.0,16634.0,27.598397360358238,5.73886401131275
ZCTA5 53219,53219,34432.0,38.6,52468.0,27824.0,13.557156133828997,3.1482342007434942
ZCTA5 53220,53220,26118.0,41.2,48523.0,28320.0,11.256604640477832,1.4281338540470174
ZCTA5 53221,53221,40945.0,36.8,50645.0,25719.0,15.181340823055319,2.9991451947734764
ZCTA5 53222,53222,26328.0,35.7,52811.0,28393.0,12.534184138559707,3.1069583713157094
ZCTA5 53223,53223,29435.0,40.8,45973.0,24296.0,17.17683030405979,3.7778155257346695
ZCTA5 53224,53224,21607.0,31.3,46766.0,22762.0,24.228259360392464,6.164668857314759
ZCTA5 53225,53225,26070.0,31.9,42665.0,20648.0,22.159570387418487,3.9470655926352127
ZCTA5 53226,53226,19137.0,37.3,71121.0,38596.0,7.315671212833777,1.849819720959398
ZCTA5 53227,53227,23763.0,38.8,48613.0,28638.0,11.046585027143038,2.6301392921769136
ZCTA5 53228,53228,15162.0,44.4,61839.0,34486.0,7.934309457855164,1.9786307874950535
ZCTA5 53233,53233,15376.0,21.9,14920.0,10865.0,36.36836628511967,2.855098855359001
ZCTA5 53235,53235,9172.0,47.2,41719.0,29235.0,12.025730484081988,2.398604448320977
ZCTA5 53295,53295,194.0,57.4,-666666666.0,18316.0,36.08247422680412,0.0
ZCTA5 53402,53402,32737.0,41.3,58134.0,31793.0,12.224699880868743,3.008827931698079
ZCTA5 53403,53403,26209.0,35.0,43411.0,24194.0,15.269563890266703,3.605631653248884
ZCTA5 53404,53404,15614.0,28.4,35013.0,17392.0,28.00691686947611,5.3733828615345205
ZCTA5 53405,53405,24727.0,36.8,52978.0,25786.0,12.492417195777895,3.5143769968051117
ZCTA5 53406,53406,26582.0,45.0,64478.0,33394.0,9.299525995034234,2.708599804378903
ZCTA5 53501,53501,264.0,29.0,-666666666.0,28242.0,0.0,24.62121212121212
ZCTA5 53502,53502,2408.0,41.9,51701.0,27719.0,6.769102990033223,3.488372093023256
ZCTA5 53503,53503,1984.0,40.2,55655.0,25286.0,9.223790322580646,2.6713709677419355
ZCTA5 53504,53504,2017.0,43.2,51500.0,28333.0,12.840852751611305,1.338621715418939
ZCTA5 53505,53505,441.0,42.6,62321.0,38225.0,16.099773242630384,2.2675736961451247
ZCTA5 53506,53506,1020.0,45.6,42396.0,26364.0,14.215686274509803,3.9215686274509802
ZCTA5 53507,53507,2255.0,36.7,81406.0,35498.0,2.9711751662971175,0.9312638580931264
ZCTA5 53508,53508,5407.0,39.7,82778.0,36463.0,3.772886998335491,1.60902533752543
ZCTA5 53510,53510,1459.0,39.0,60302.0,26456.0,6.922549691569568,1.3022618231665524
ZCTA5 53511,53511,48721.0,37.7,43055.0,21916.0,21.017631001005725,4.275363806161614
ZCTA5 53515,53515,2180.0,48.1,67454.0,38499.0,5.6880733944954125,1.8807339449541285
ZCTA5 53516,53516,2343.0,43.9,66098.0,30817.0,6.743491250533504,2.390098164746052
ZCTA5 53517,53517,1791.0,44.7,76447.0,36564.0,2.735901730876605,1.7867113344500278
ZCTA5 53518,53518,1376.0,44.2,47981.0,24068.0,11.337209302325581,2.1802325581395348
ZCTA5 53520,53520,6474.0,46.6,57227.0,26548.0,9.823911028730306,1.8072289156626506
ZCTA5 53521,53521,3763.0,44.2,85305.0,38001.0,3.2952431570555407,1.1427052883337763
ZCTA5 53522,53522,1103.0,41.7,55952.0,26609.0,8.794197642792385,2.901178603807797
ZCTA5 53523,53523,4817.0,47.2,78705.0,39691.0,5.480589578575877,1.5777454847415404
ZCTA5 53525,53525,4054.0,39.3,65718.0,26304.0,9.126788357178096,1.6280217069560927
ZCTA5 53526,53526,573.0,44.1,52589.0,31302.0,4.363001745200698,0.6980802792321117
ZCTA5 53527,53527,10945.0,37.5,92882.0,38074.0,6.687985381452718,1.7359524897213339
ZCTA5 53528,53528,5977.0,41.6,86301.0,40595.0,3.362891082482851,1.37192571524176
ZCTA5 53529,53529,2063.0,35.8,80625.0,35590.0,4.362578768783325,1.8419777023751818
ZCTA5 53530,53530,4527.0,37.7,54375.0,26236.0,10.89021426993594,1.126573889993373
ZCTA5 53531,53531,4532.0,40.1,79421.0,34497.0,5.29567519858782,2.3609885260370698
ZCTA5 53532,53532,14747.0,37.9,78401.0,35901.0,5.892723943852987,1.2883976401980064
ZCTA5 53533,53533,7211.0,41.7,62128.0,33826.0,8.292885868811538,2.135626126750797
